start_time,end_time,building,days,class type,classroom,course_code
3:30pm,4:45pm,SPH,TuTh,Lecture,0302,ENST499A
1:00pm,1:50pm,ANS,MWF,Lecture,0538,ENST499E
3:30pm,4:45pm,ANS,MW,Lecture,0412,ENST499I
12:00pm,12:50pm,ANS,M,Lecture,0422,ENST499L
11:00am,12:15pm,ANS,TuTh,Lecture,1422,ENST602
11:00am,11:50am,ANS,F,Discussion,0538,ENST603
12:30pm,1:45pm,ANS,TuTh,Lecture,1420,ENST606
12:30pm,1:45pm,ANS,TuTh,Lecture,1422,ENST611
2:00pm,3:15pm,ANS,TuTh,Lecture,0538,ENST650
9:30am,10:45am,PLS,TuTh,Lecture,1130,ENST689E
9:30am,10:45am,ANS,TuTh,Lecture,1422,ENST689M
9:00am,11:50am,HJP,MW,Lab,0210,ENST761
3:00pm,3:50pm,ANS,W,Lecture,0408,ENST798
11:00am,12:40pm,BPS,W,Lecture,1208,ENTM699K
6:00pm,8:00pm,BPS,Tu,Lecture,1238,ENTM701
6:00pm,8:00pm,PLS,Tu,Lecture,4102,ENTM701
1:00pm,1:50pm,PLS,F,Discussion,1130,ENTM788C
3:30pm,4:20pm,ESJ,Tu,Lecture,B0320,ENTM798E
7:00pm,8:15pm,AVW,Tu,Discussion,1458,ENTS622
5:30pm,8:15pm,SQH,W,Lecture,1119,ENTS630
2:00pm,4:45pm,TWS,M,Lecture,0234,ENTS635
5:30pm,8:15pm,AVW,Th,Lab,1442,ENTS640
9:00am,11:45am,AVW,M,Lab,1458,ENTS656
5:30pm,8:15pm,MTH,W,Lecture,0401,ENTS657
5:30pm,8:15pm,AVW,Tu,Lecture,1442,ENTS669B
12:30pm,1:45pm,AJC,MW,Lecture,2132,ENTS669D
2:00pm,4:45pm,CSI,F,Lecture,3118,ENTS759D
1:00pm,3:45pm,EGR,M,Lecture,3114,ENTS759I
9:00am,9:50am,SPH,M,Discussion,0307,EPIB301
10:00am,10:50am,SPH,M,Discussion,0307,EPIB301
11:00am,11:50am,SPH,M,Discussion,0307,EPIB301
12:00pm,12:50pm,SPH,M,Discussion,0307,EPIB301
1:00pm,1:50pm,SPH,M,Discussion,0307,EPIB301
2:00pm,2:50pm,SPH,M,Discussion,0307,EPIB301
3:00pm,3:50pm,SPH,M,Discussion,0307,EPIB301
11:00am,11:50am,TBA,M,Discussion,,EPIB301
9:00am,9:50am,TBA,M,Discussion,,EPIB301
1:00pm,1:50pm,SPH,W,Discussion,0307,EPIB301
9:00am,9:50am,CHE,M,Discussion,2140,EPIB301H
1:00pm,1:50pm,SPH,W,Discussion,0307,EPIB301H
8:00am,9:50am,SPH,M,Discussion,0116B,EPIB315
10:00am,11:50am,SPH,M,Discussion,0116B,EPIB315
12:00pm,1:50pm,SPH,M,Discussion,0116B,EPIB315
2:00pm,3:50pm,SPH,M,Discussion,0116B,EPIB315
8:00am,9:50am,SPH,F,Discussion,0121,EPIB315
10:00am,11:50am,SPH,F,Discussion,0121,EPIB315
12:00pm,1:50pm,SPH,F,Discussion,0302,EPIB315
2:00pm,3:50pm,SPH,F,Discussion,0302,EPIB315
4:00pm,5:50pm,SPH,Th,Discussion,0121,EPIB315
12:00pm,1:50pm,SPH,F,Discussion,0121,EPIB315
4:15pm,7:00pm,ANS,Tu,Lecture,0412,EPIB610
4:00pm,6:45pm,ATL,M,Lecture,1434,EPIB612
4:15pm,7:00pm,SPH,W,Lecture,1301,EPIB650
1:00pm,3:45pm,SPH,Th,Lecture,0227,EPIB651
4:15pm,7:00pm,ATL,W,Lecture,1434,EPIB652
1:00pm,3:45pm,SPH,M,Lecture,0303,EPIB655
4:00pm,6:45pm,ATL,Tu,Lecture,1434,EPIB697
10:00am,12:00pm,ATL,W,Lecture,1425,EPIB788
6:00pm,9:00pm,HJP,M,Lecture,2217,FGSM310
5:30pm,8:30pm,HJP,Tu,Lecture,2217,FGSM315
3:30pm,6:30pm,ESJ,Tu,Lecture,B0322,FGSM320
6:00pm,9:00pm,ESJ,M,Lecture,1309,FGSM330
3:00pm,6:00pm,ESJ,M,Lecture,1309,FGSM340
7:00pm,10:00pm,ESJ,Th,Lecture,1309,FGSM350
7:00pm,10:00pm,HJP,Th,Lecture,2217,FGSM355
7:00pm,10:00pm,ESJ,Tu,Lecture,1309,FGSM360
6:00pm,9:00pm,ESJ,M,Lecture,B0322,FGSM365
5:30pm,8:30pm,ESJ,W,Lecture,1309,FGSM370
6:00pm,9:00pm,ESJ,Tu,Lecture,1215,FGSM375
3:00pm,6:00pm,AJC,W,Lecture,2134,FGSM390
9:30am,10:45am,ATL,TuTh,Lecture,2428,FMSC110
9:30am,10:45am,ATL,TuTh,Lecture,2428,FMSC110
12:30pm,1:45pm,CCC,TuTh,Lecture,1100,FMSC110S
3:00pm,4:15pm,MCB,TuTh,Lecture,1207,FMSC170
11:00am,11:50am,SPH,MWF,Lecture,1301,FMSC190
3:00pm,4:15pm,HBK,MW,Lecture,1112,FMSC190
12:30pm,1:45pm,HJP,TuTh,Lecture,2242,FMSC260
9:30am,10:45am,SPH,TuTh,Lecture,0307,FMSC270
4:30pm,5:45pm,PHY,MW,Lecture,2106,FMSC290
9:00am,10:15am,SPH,MW,Lecture,1303,FMSC302
11:00am,12:15pm,SPH,MW,Lecture,1302,FMSC310
11:00am,12:15pm,SPH,TuTh,Lecture,0302,FMSC310
9:30am,10:45am,SPH,TuTh,Lecture,0308,FMSC310
12:30pm,1:45pm,SPH,TuTh,Lecture,1302,FMSC310
12:30pm,1:45pm,SPH,TuTh,Lecture,1303,FMSC330
11:00am,12:15pm,SPH,TuTh,Lecture,1303,FMSC332
9:30am,10:45am,SPH,TuTh,Lecture,1302,FMSC340
2:00pm,3:15pm,SPH,TuTh,Lecture,1301,FMSC374
9:00am,9:50am,SPH,MWF,Lecture,1302,FMSC381
3:30pm,4:45pm,,TuTh,Lecture,ONLINE,FMSC381
12:00pm,3:00pm,TBA,F,Lecture,,FMSC601
9:00am,11:45am,TBA,M,Lecture,,FMSC640
1:00pm,3:45pm,TBA,M,Lecture,,FMSC642
10:00am,12:45pm,TBA,Tu,Lecture,,FMSC650
9:30am,12:15pm,TBA,Tu,Lecture,,FMSC652
9:00am,12:00pm,TBA,W,Lecture,,FMSC658
10:00am,12:45pm,TBA,Th,Lecture,,FMSC698A
1:30pm,4:30pm,TBA,Tu,Lecture,,FMSC710
9:00am,11:45am,TBA,Th,Lecture,,FMSC745
1:00pm,3:45pm,TBA,M,Lecture,,FMSC750
1:00pm,1:50pm,TBA,W,Lecture,,FMSC879
2:00pm,3:15pm,ESJ,MW,Lecture,B0322,FREN243
2:00pm,3:15pm,JMZ,MW,Lecture,0118,FREN250
11:00am,12:15pm,JMZ,TuTh,Lecture,0120,FREN250
2:00pm,3:15pm,JMZ,MW,Lecture,0118,FREN250H
11:00am,12:15pm,JMZ,TuTh,Lecture,0120,FREN250H
2:00pm,3:15pm,JMZ,MW,Lecture,1117,FREN301
12:30pm,1:45pm,JMZ,TuTh,Lecture,1120,FREN301
9:30am,10:45am,JMZ,TuTh,Lecture,3120,FREN302
3:30pm,4:45pm,JMZ,MW,Lecture,3120,FREN313
11:00am,12:15pm,JMZ,TuTh,Lecture,3120,FREN351
11:00am,12:15pm,JMZ,TuTh,Lecture,3120,FREN351H
12:30pm,1:45pm,JMZ,TuTh,Lecture,2207,FREN387
3:30pm,4:45pm,JMZ,TuTh,Lecture,3120,FREN449A
12:30pm,1:45pm,JMZ,TuTh,Lecture,3120,FREN498A
2:00pm,3:15pm,JMZ,MW,Lecture,3120,FREN498G
4:30pm,7:15pm,JMZ,M,Lecture,3106A,FREN601
4:30pm,7:15pm,JMZ,W,Lecture,3106A,FREN629C
4:30pm,7:15pm,JMZ,Tu,Lecture,3106A,FREN699D
12:00pm,12:50pm,,F,Lecture,ONLINE,FREN709
11:00am,12:15pm,WDS,TuTh,Lecture,0104,GBHL200
4:00pm,5:15pm,ATL,W,Lecture,1114,GBHL210
11:00am,12:15pm,ELL,Tu,Lecture,0102,GEMS100
12:30pm,1:45pm,ELL,Tu,Lecture,0102,GEMS100
2:00pm,3:15pm,ELL,Tu,Lecture,0100A,GEMS100
3:45pm,5:00pm,ELL,Tu,Lecture,0100A,GEMS100
12:30pm,1:45pm,ELL,W,Lecture,0100A,GEMS100
3:30pm,4:45pm,ELL,W,Lecture,0100A,GEMS100
4:45pm,6:00pm,ELL,W,Lecture,0102,GEMS100
9:30am,10:45am,ELL,Th,Lecture,0102,GEMS100
12:30pm,1:45pm,ELL,Th,Lecture,0102,GEMS100
2:00pm,3:15pm,ELL,Th,Lecture,0100A,GEMS100
5:00pm,6:15pm,ELL,Th,Lecture,0102,GEMS100
9:15am,10:30am,ELL,F,Lecture,0102,GEMS100
10:30am,11:45am,ELL,F,Lecture,0100A,GEMS100
11:15am,12:30pm,ELL,F,Lecture,0102,GEMS100
6:30pm,7:20pm,HBK,M,Lecture,1112,GEMS497
4:30pm,5:45pm,TWS,MW,Lecture,0236,GEOG140
6:00pm,7:15pm,LEF,MW,Lecture,2166,GEOG170
7:30pm,8:45pm,KEY,TuTh,Lecture,0125,GEOG172
12:30pm,1:45pm,ESJ,TuTh,Lecture,0224,GEOG201
11:00am,12:50pm,LEF,F,Lab,1136,GEOG272
11:00am,12:50pm,LEF,F,Lab,1138,GEOG272
9:30am,11:20am,LEF,Th,Lab,1136,GEOG272
9:30am,11:20am,LEF,Th,Lab,1138,GEOG272
4:00pm,5:50pm,LEF,W,Lab,1136,GEOG276
4:00pm,5:50pm,LEF,W,Lab,1138,GEOG276
7:30pm,8:45pm,KEY,MW,Lecture,0125,GEOG276
2:00pm,2:50pm,LEF,F,Discussion,1201,GEOG330
9:00am,9:50am,LEF,F,Discussion,1201,GEOG330
11:00am,11:50am,LEF,F,Discussion,1201,GEOG330
12:00pm,12:50pm,LEF,F,Discussion,1201,GEOG330
10:00am,10:50am,LEF,F,Discussion,1201,GEOG330
1:00pm,1:50pm,LEF,F,Discussion,1201,GEOG330
9:30am,10:45am,LEF,TuTh,Lecture,1158,GEOG371
9:00am,10:50am,LEF,F,Lab,1138,GEOG373
1:00pm,2:50pm,LEF,F,Lab,1136,GEOG373
3:00pm,4:50pm,LEF,F,Lab,1136,GEOG373
4:00pm,6:30pm,HJP,W,Lecture,2242,GEOG418
11:00am,12:15pm,LEF,TuTh,Lecture,1158,GEOG431
12:30pm,1:45pm,LEF,TuTh,Lecture,1158,GEOG442
9:00am,10:50am,LEF,F,Lab,1136,GEOG475
1:00pm,2:50pm,LEF,F,Lab,1138,GEOG475
3:00pm,5:30pm,LEF,M,Lecture,2166,GEOG601
12:30pm,1:45pm,LEF,TuTh,Lecture,1158,GEOG642
5:30pm,8:00pm,TWS,Tu,Lab,0201,GEOG652
5:30pm,8:00pm,,Tu,Lab,ONLINE,GEOG652
5:30pm,7:30pm,LEF,Th,Lab,1166,GEOG653
5:30pm,7:30pm,,Th,Lab,ONLINE,GEOG653
5:30pm,8:00pm,LEF,Th,Lab,1158,GEOG654
5:30pm,8:00pm,,Th,Lab,ONLINE,GEOG654
5:30pm,8:00pm,LEF,Th,Lab,1136,GEOG661
5:30pm,8:00pm,,Th,Lab,ONLINE,GEOG661
5:30pm,8:00pm,LEF,Tu,Lab,1106,GEOG662
5:30pm,8:00pm,,Tu,Lab,ONLINE,GEOG662
5:30pm,8:00pm,TYD,Th,Lab,0111,GEOG686
5:30pm,8:00pm,,Th,Lab,ONLINE,GEOG686
2:30pm,5:00pm,LEF,Tu,Lecture,1158,GEOG788F
1:00pm,3:30pm,LEF,W,Lecture,1171,GEOG788Z
5:30pm,8:00pm,,Tu,Lab,ONLINE,GEOG797
5:30pm,8:00pm,,Tu,Lab,ONLINE,GEOG797
3:45pm,5:15pm,,Th,Lecture,ONLINE,GEOG798
1:00pm,1:50pm,ATL,MWF,Lecture,2324,GEOL100
2:00pm,3:15pm,TMH,TuTh,Lecture,0301,GEOL100
10:00am,10:50am,EGR,MWF,Lecture,0108,GEOL104
12:30pm,3:30pm,GEO,Th,Lab,2106,GEOL110
12:00pm,3:00pm,GEO,M,Lab,2106,GEOL110
12:30pm,3:30pm,GEO,Tu,Lab,2106,GEOL110
3:30pm,6:30pm,GEO,Tu,Lab,2106,GEOL110
9:00am,12:00pm,GEO,W,Lab,2106,GEOL110
3:00pm,6:00pm,GEO,W,Lab,2106,GEOL110
9:00am,12:00pm,GEO,Tu,Lab,2106,GEOL110
3:00pm,3:50pm,HBK,M,Discussion,0123,GEOL120
4:00pm,4:50pm,HBK,M,Discussion,0123,GEOL120
5:00pm,5:50pm,HBK,M,Discussion,0123,GEOL120
9:00am,9:50am,HBK,F,Discussion,0125,GEOL120
10:00am,10:50am,HBK,F,Discussion,0125,GEOL120
11:00am,11:50am,ATL,F,Discussion,2416,GEOL123
10:00am,10:50am,ATL,F,Discussion,2416,GEOL123
2:00pm,2:50pm,PLS,W,Discussion,1168,GEOL124
3:00pm,3:50pm,PLS,W,Discussion,1168,GEOL124
4:00pm,4:50pm,PLS,W,Discussion,1168,GEOL124
3:00pm,3:50pm,PLS,W,Discussion,1146,GEOL200
4:00pm,4:50pm,PLS,W,Discussion,1146,GEOL200
5:00pm,5:50pm,PLS,W,Discussion,1146,GEOL200
9:00am,9:50am,ATL,MWF,Lecture,0201,GEOL212
2:00pm,5:00pm,GEO,Th,Lab,2107,GEOL331
3:00pm,5:50pm,GEO,M,Lab,2117,GEOL341
10:00am,1:00pm,GEO,M,Lab,2107,GEOL342
10:00am,12:50pm,PLS,M,Lecture,1121,GEOL351
11:00am,11:50am,ATL,MWF,Lecture,2324,GEOL375
10:00am,1:00pm,GEO,W,Lab,2117,GEOL423
3:00pm,5:45pm,ESJ,M,Lab,1324,GEOL444
11:00am,12:15pm,PLS,TuTh,Lecture,1158,GEOL446
2:00pm,3:15pm,PLS,TuTh,Lecture,1168,GEOL451
3:30pm,6:30pm,SPH,TuTh,Lecture,1301,GEOL452
3:30pm,6:30pm,PLS,Tu,Lecture,1115,GEOL453
10:00am,1:50pm,HBK,M,Lecture,0108,GEOL460
11:00am,1:00pm,BPS,F,Lecture,1250,GEOL488
3:30pm,6:30pm,PLS,Tu,Lecture,1115,GEOL636
8:00am,9:15am,PLS,TuTh,Lecture,1172,GEOL650
10:00am,12:50pm,PLS,M,Lecture,1121,GEOL651
3:30pm,6:30pm,SPH,TuTh,Lecture,1301,GEOL652
2:00pm,3:15pm,ATL,TuTh,Lecture,2416,GEOL670
2:00pm,3:15pm,ATL,TuTh,Lecture,2416,GEOL670
11:00am,1:00pm,BPS,F,Lecture,1250,GEOL688
12:00pm,2:50pm,HBK,W,Lecture,0108,GEOL789A
9:30am,10:45am,HBK,TuTh,Lecture,0108,GEOL789I
12:30pm,1:45pm,SQH,TuTh,Lecture,2120,GERS141
12:30pm,1:45pm,JMZ,TuTh,Lecture,1124,GERS204
2:00pm,3:15pm,JMZ,TuTh,Lecture,1215,GERS301
11:00am,12:15pm,JMZ,TuTh,Lecture,1215,GERS302
10:00am,10:50am,JMZ,MWF,Lecture,3205,GERS322
10:00am,10:50am,JMZ,MWF,Lecture,3205,GERS322H
12:30pm,1:45pm,JMZ,TuTh,Lecture,1215,GERS356
2:00pm,2:50pm,JMZ,W,Lecture,1103,GERS357
1:00pm,1:50pm,JMZ,MWF,Lecture,2206,GERS367
12:00pm,12:50pm,JMZ,M,Lecture,3203,GERS378A
4:50pm,5:40pm,JMZ,Tu,Lecture,3203,GERS378B
2:00pm,3:15pm,JMZ,TuTh,Lecture,0205,GERS442
3:30pm,4:45pm,JMZ,TuTh,Lecture,3203,GERS458C
2:00pm,2:50pm,JMZ,W,Lecture,3206,GERS618
2:00pm,3:15pm,JMZ,TuTh,Lecture,0205,GERS689L
3:30pm,4:45pm,JMZ,TuTh,Lecture,3203,GERS689N
1:00pm,1:50pm,,W,Lecture,ONLINE,GREK101
12:00pm,12:50pm,MMH,MWF,Lecture,1218,GREK111
9:00am,9:50am,KEY,W,Lecture,0117,GREK201
10:00am,10:50am,MMH,MWF,Lecture,1218,GREK211
11:00am,11:50am,MMH,MWF,Lecture,1218,GREK398
5:00pm,7:40pm,MMH,M,Lecture,1218,GREK415
9:00am,9:50am,KEY,W,Lecture,0117,GREK488B
5:00pm,7:40pm,MMH,M,Lecture,1218,GREK604
9:00am,9:50am,TYD,F,Discussion,0102,GVPT170
10:00am,10:50am,TYD,F,Discussion,0102,GVPT170
1:00pm,1:50pm,TYD,F,Discussion,0102,GVPT170
9:00am,9:50am,TYD,F,Discussion,0111,GVPT170
10:00am,10:50am,TYD,F,Discussion,0111,GVPT170
1:00pm,1:50pm,TYD,F,Discussion,0111,GVPT170
10:00am,10:50am,TYD,F,Discussion,1101,GVPT170
1:00pm,1:50pm,TYD,F,Discussion,0101,GVPT170
2:00pm,2:50pm,TYD,F,Discussion,0101,GVPT170
6:00pm,7:15pm,TYD,MW,Lecture,1118,GVPT170
9:00am,9:50am,TYD,F,Discussion,1101,GVPT200
10:00am,10:50am,TYD,F,Discussion,1102,GVPT200
12:00pm,12:50pm,TYD,F,Discussion,0101,GVPT200
9:00am,9:50am,TYD,F,Discussion,1114,GVPT200
10:00am,10:50am,TYD,F,Discussion,1114,GVPT200
12:00pm,12:50pm,TYD,F,Discussion,0102,GVPT200
9:00am,9:50am,TYD,F,Discussion,1118,GVPT200
11:00am,11:50am,TYD,F,Discussion,0111,GVPT200
12:00pm,12:50pm,TYD,F,Discussion,0111,GVPT200
6:00pm,7:15pm,TYD,TuTh,Lecture,1118,GVPT200
9:00am,9:50am,TYD,F,Discussion,1108,GVPT202
10:00am,10:50am,TYD,F,Discussion,1108,GVPT202
1:00pm,1:50pm,TYD,F,Discussion,1108,GVPT202
9:00am,9:50am,LEF,F,Discussion,1220,GVPT206
10:00am,10:50am,LEF,F,Discussion,1220,GVPT206
1:00pm,1:50pm,JMZ,F,Discussion,0208,GVPT206
9:00am,9:50am,LEF,F,Discussion,1221,GVPT206
10:00am,10:50am,LEF,F,Discussion,1221,GVPT206
1:00pm,1:50pm,LEF,F,Discussion,1221,GVPT206
6:30pm,9:15pm,TYD,W,Lecture,1102,GVPT217
3:30pm,4:45pm,TYD,TuTh,Lecture,1108,GVPT221
9:00am,9:50am,TYD,F,Discussion,2109,GVPT241
10:00am,10:50am,ESJ,F,Discussion,B0320,GVPT241
9:00am,9:50am,TYD,F,Discussion,2106,GVPT241
10:00am,10:50am,JMP,F,Discussion,2202,GVPT241
11:00am,11:50am,TYD,F,Discussion,1101,GVPT241
1:00pm,1:50pm,TYD,F,Discussion,1102,GVPT241
11:00am,11:50am,TYD,F,Discussion,1108,GVPT241
1:00pm,1:50pm,TYD,F,Discussion,1114,GVPT241
4:30pm,5:45pm,LEF,TuTh,Lecture,2166,GVPT241
4:30pm,5:45pm,TYD,MW,Lecture,1132,GVPT273
9:00am,9:50am,LEF,F,Discussion,1222,GVPT280
10:00am,10:50am,LEF,F,Discussion,1222,GVPT280
1:00pm,1:50pm,LEF,F,Discussion,1222,GVPT280
9:00am,9:50am,TYD,F,Discussion,2102,GVPT280
10:00am,10:50am,TYD,F,Discussion,2111,GVPT280
1:00pm,1:50pm,TYD,F,Discussion,1101,GVPT280
2:00pm,3:15pm,TYD,MW,Lecture,1102,GVPT306
6:00pm,7:15pm,HJP,Tu,Lecture,2242,GVPT318C
11:00am,12:15pm,TYD,TuTh,Lecture,2111,GVPT320
9:00am,9:50am,TYD,F,Discussion,2111,GVPT354
10:00am,10:50am,TYD,F,Discussion,2109,GVPT354
12:00pm,12:50pm,TYD,F,Discussion,1101,GVPT354
9:00am,9:50am,TYD,F,Discussion,2111,GVPT354
10:00am,10:50am,TYD,F,Discussion,2109,GVPT354
12:00pm,12:50pm,TYD,F,Discussion,1101,GVPT354
2:00pm,4:45pm,SPH,M,Lecture,1301,GVPT356
2:00pm,3:15pm,PLS,MW,Lecture,1117,GVPT368C
3:30pm,4:45pm,ESJ,MW,Lecture,B0320,GVPT368D
12:30pm,1:45pm,,TuTh,Lecture,ONLINE,GVPT368F
3:30pm,4:45pm,JMZ,TuTh,Lecture,2120,GVPT368I
5:00pm,7:30pm,,Th,Lecture,ONLINE,GVPT368K
5:00pm,6:15pm,MMH,TuTh,Lecture,1304,GVPT368M
6:00pm,8:30pm,TLF,W,Lecture,1101,GVPT368R
6:30pm,9:15pm,TYD,W,Lecture,1132,GVPT377
6:30pm,9:15pm,TYD,W,Lecture,1101,GVPT388M
12:30pm,1:45pm,TYD,TuTh,Lecture,1108,GVPT390
3:00pm,5:45pm,TYD,W,Lecture,1108,GVPT409H
2:00pm,3:15pm,TYD,TuTh,Lecture,1114,GVPT409W
11:00am,12:15pm,TYD,TuTh,Lecture,1101,GVPT411
9:30am,10:45am,TYD,TuTh,Lecture,2106,GVPT414
3:30pm,4:45pm,TYD,MW,Lecture,0101,GVPT429J
2:00pm,3:15pm,TYD,TuTh,Lecture,2111,GVPT429K
3:30pm,4:45pm,TYD,TuTh,Lecture,2111,GVPT429T
2:00pm,3:15pm,TYD,MW,Lecture,0117,GVPT431
1:00pm,2:15pm,TYD,MW,Lecture,0111,GVPT439B
3:30pm,4:45pm,TYD,MW,Lecture,0111,GVPT439M
3:30pm,4:45pm,TYD,MW,Lecture,0111,GVPT439N
12:30pm,1:45pm,TYD,TuTh,Lecture,0101,GVPT445
10:00am,10:50am,ASY,F,Discussion,3217,GVPT449D
11:00am,11:50am,ASY,F,Discussion,3217,GVPT449D
1:00pm,1:50pm,BPS,F,Discussion,1228,GVPT449D
2:00pm,3:15pm,HJP,TuTh,Lecture,2217,GVPT454H
12:30pm,1:45pm,TYD,TuTh,Lecture,0117,GVPT457
12:30pm,1:45pm,TYD,TuTh,Lecture,2109,GVPT459B
3:30pm,4:45pm,TYD,TuTh,Lecture,2109,GVPT459C
3:30pm,4:45pm,TYD,MW,Lecture,1101,GVPT459D
11:00am,12:15pm,TYD,TuTh,Lecture,1114,GVPT459W
11:00am,12:15pm,TYD,TuTh,Lecture,1102,GVPT459X
2:00pm,3:15pm,TYD,MW,Lecture,1101,GVPT459Y
11:00am,12:15pm,TYD,TuTh,Lecture,0101,GVPT474
12:30pm,1:45pm,TYD,TuTh,Lecture,0102,GVPT479K
2:00pm,3:15pm,TYD,TuTh,Lecture,1101,GVPT479P
11:00am,12:15pm,MMH,TuTh,Lecture,1304,GVPT487
10:00am,11:00am,TYD,W,Lecture,1111,GVPT600
6:00pm,8:45pm,TYD,W,Lecture,1114,GVPT601
6:00pm,8:45pm,TYD,W,Lecture,1114,GVPT601
3:00pm,5:45pm,SQH,W,Lecture,1117,GVPT604
3:00pm,5:45pm,SQH,W,Lecture,1117,GVPT604
3:00pm,5:00pm,JMZ,F,Discussion,1123,GVPT622
10:00am,12:00pm,TWS,Tu,Discussion,1107,GVPT622
6:00pm,8:45pm,ATL,Tu,Lecture,1410,GVPT628
6:00pm,8:45pm,ATL,Tu,Lecture,1410,GVPT628
5:00pm,7:45pm,TYD,W,Lecture,0101,GVPT635
9:30am,12:15pm,TYD,Tu,Lecture,1136,GVPT708A
2:00pm,4:45pm,TWS,Th,Lecture,1100,GVPT708A
2:00pm,4:45pm,TWS,Th,Lecture,1100,GVPT708A
9:30am,12:15pm,TYD,Tu,Lecture,1111,GVPT729A
1:00pm,3:45pm,TYD,M,Lecture,1136,GVPT729B
2:00pm,4:45pm,TWS,M,Lecture,0223,GVPT761
9:30am,12:15pm,TYD,Th,Lecture,1111,GVPT770
2:00pm,4:45pm,JMZ,Tu,Lecture,0122,GVPT803
12:30pm,3:15pm,TYD,W,Lecture,1111,GVPT870
12:30pm,3:15pm,TYD,Tu,Lecture,1136,GVPT888A
9:30am,12:15pm,TYD,Th,Lecture,1136,GVPT888D
12:30pm,3:15pm,TYD,W,Lecture,1136,GVPT889B
9:00am,9:50am,PFR,W,Lecture,1111,HACS100
10:00am,10:50am,PFR,W,Lecture,1111,HACS100
11:00am,11:50am,PFR,W,Lecture,1111,HACS100
2:00pm,2:50pm,PHY,TuTh,Lecture,4311,HACS200
3:30pm,4:20pm,PHY,TuTh,Lecture,4311,HACS200
4:00pm,6:45pm,PHY,M,Lecture,4311,HACS202
9:30am,10:45am,PFR,TuTh,Lecture,1105,HACS208C
4:00pm,6:45pm,PFR,W,Lecture,1111,HACS208N
11:00am,12:15pm,PFR,TuTh,Lecture,1111,HACS208P
12:30pm,1:45pm,PFR,TuTh,Lecture,1111,HACS297
11:00am,12:15pm,PHY,TuTh,Lecture,4311B,HACS297
5:00pm,7:45pm,PHY,W,Lecture,4311B,HACS408E
5:00pm,7:45pm,PHY,Th,Lecture,4311B,HACS408L
5:30pm,8:15pm,PHY,Tu,Lecture,4311,HACS408M
5:00pm,7:45pm,,W,Lecture,ONLINE,HACS408O
9:30am,10:45am,VMH,TuTh,Lecture,1407,HBUS100
5:00pm,7:40pm,VMH,M,Lecture,1407,HBUS200
9:30am,10:45am,PFR,TuTh,Lecture,1111,HBUS307
11:00am,12:15pm,PFR,TuTh,Lecture,1105,HDCC105
9:00am,9:50am,PFR,W,Lecture,0111,HDCC201
10:00am,10:50am,PFR,W,Lecture,0111,HDCC201
11:00am,11:50am,PFR,W,Lecture,0111,HDCC201
12:30pm,3:00pm,PAC,Th,Lecture,1108,HDCC208A
5:00pm,7:30pm,PFR,W,Lecture,0111,HDCC208F
4:00pm,6:30pm,PFR,Th,Lecture,0111,HDCC208J
9:30am,10:45am,PFR,TuTh,Lecture,0111,HDCC208P
11:00am,12:15pm,PFR,TuTh,Lecture,0111,HDCC208T
2:00pm,3:15pm,,W,Lecture,ONLINE,HEBR298B
11:00am,12:15pm,EDU,TuTh,Lecture,2101,HESI310
6:00pm,9:00pm,ERC,M,Lecture,B0170E,HESI318R
6:00pm,9:00pm,ERC,Tu,Lecture,B0170E,HESI318T
6:00pm,9:00pm,ASY,W,Lecture,2309,HESI318Y
2:00pm,3:15pm,JMZ,TuTh,Lecture,1117,HESI423
2:00pm,4:45pm,MMH,M,Lecture,1304,HESI424
1:00pm,3:45pm,ARC,Th,Lecture,1127,HESI671
4:30pm,7:15pm,EDU,Tu,Lecture,3236,HESI672
12:30pm,1:45pm,TWS,TuTh,Lecture,0236,HESP120
6:00pm,7:15pm,ASY,TuTh,Lecture,3211,HESP120
6:30pm,9:00pm,ARC,Tu,Lecture,1103,HESP150
9:30am,10:45am,TWS,TuTh,Lecture,0310,HESP202
11:00am,12:15pm,TWS,TuTh,Lecture,0214,HESP214
4:30pm,5:45pm,SQH,TuTh,Lecture,2120,HESP214
2:00pm,3:15pm,TWS,TuTh,Lecture,0236,HESP300
11:00am,12:15pm,SQH,TuTh,Lecture,1120,HESP305
3:30pm,4:45pm,TWS,TuTh,Lecture,0236,HESP311
6:30pm,8:10pm,,W,Lecture,ONLINE,HESP313
12:30pm,1:45pm,ASY,TuTh,Lecture,3211,HESP400
6:30pm,9:00pm,ARC,Th,Lecture,1101,HESP400
2:00pm,3:15pm,LEF,TuTh,Lecture,2166,HESP403
3:30pm,4:45pm,VMH,TuTh,Lecture,1207,HESP411
6:00pm,8:30pm,KNI,M,Lecture,1206,HESP411
6:00pm,8:30pm,ASY,W,Lecture,3215,HESP413
1:00pm,2:45pm,SQH,W,Lecture,1101,HESP415
3:30pm,5:15pm,LEF,W,Lecture,0135,HESP416
2:00pm,3:15pm,TWS,MW,Lecture,0201,HESP420
9:30am,10:45am,SQH,TuTh,Lecture,1101,HESP422
1:00pm,1:50pm,LEF,F,Lecture,0104,HESP468H
6:00pm,8:30pm,SQH,Th,Lecture,1125,HESP600
4:30pm,7:00pm,SQH,Tu,Lecture,1125,HESP606
9:00am,12:35pm,LEF,Th,Lecture,0135,HESP610
9:30am,12:50pm,LEF,Tu,Lecture,0135,HESP613
